region,year,week,value
雲嘉南,2018,20,7.47
高屏,2018,20,7.21
中彰投,2018,21,10.43
北北基桃竹苗,2018,21,13.54
宜花東,2018,21,6.09
雲嘉南,2018,21,7.86
高屏,2018,21,7.34
中彰投,2018,22,9.57
北北基桃竹苗,2018,22,11.74
宜花東,2018,22,5.66
雲嘉南,2018,22,7.66
高屏,2018,22,7.39
中彰投,2018,23,9.94
北北基桃竹苗,2018,23,11.19
宜花東,2018,23,4.88
雲嘉南,2018,23,7.95
高屏,2018,23,7.38
中彰投,2018,24,10.65
北北基桃竹苗,2018,24,12.16
宜花東,2018,24,5.88
雲嘉南,2018,24,9.05
高屏,2018,24,7.59
中彰投,2018,25,7.2
北北基桃竹苗,2018,25,10.62
宜花東,2018,25,5.68
雲嘉南,2018,25,6.96
高屏,2018,25,7.34
中彰投,2018,26,8.1
北北基桃竹苗,2018,26,11.34
宜花東,2018,26,5.09
雲嘉南,2018,26,7.03
高屏,2018,26,6.76
中彰投,2018,27,7.41
北北基桃竹苗,2018,27,9.24
宜花東,2018,27,6.78
雲嘉南,2018,27,6.96
高屏,2018,27,7.83
中彰投,2018,28,8.27
北北基桃竹苗,2018,28,7.57
宜花東,2018,28,4.31
雲嘉南,2018,28,7.47
高屏,2018,28,7.21
中彰投,2018,29,8.56
北北基桃竹苗,2018,29,7.38
宜花東,2018,29,4.12
雲嘉南,2018,29,6.62
高屏,2018,29,6.59
中彰投,2018,30,7.88
北北基桃竹苗,2018,30,11.85
宜花東,2018,30,5.22
雲嘉南,2018,30,6.98
高屏,2018,30,7.13
中彰投,2018,31,6.99
北北基桃竹苗,2018,31,11.59
宜花東,2018,31,5.5
雲嘉南,2018,31,5.93
高屏,2018,31,6.65
中彰投,2018,32,7.97
北北基桃竹苗,2018,32,10.92
宜花東,2018,32,5.04
雲嘉南,2018,32,6.46
高屏,2018,32,6.52
中彰投,2018,33,7.76
北北基桃竹苗,2018,33,11.95
宜花東,2018,33,5.74
雲嘉南,2018,33,7.06
高屏,2018,33,7.49
中彰投,2018,34,7.97
北北基桃竹苗,2018,34,11.56
宜花東,2018,34,5.47
雲嘉南,2018,34,6.97
高屏,2018,34,6.87
中彰投,2018,35,7.79
北北基桃竹苗,2018,35,13.2
宜花東,2018,35,5.24
雲嘉南,2018,35,6.86
高屏,2018,35,6.83
中彰投,2018,36,8.11
北北基桃竹苗,2018,36,12.18
宜花東,2018,36,5.17
雲嘉南,2018,36,7.15
高屏,2018,36,6.92
中彰投,2018,37,11.33
北北基桃竹苗,2018,37,9.39
宜花東,2018,37,4.77
雲嘉南,2018,37,9.73
高屏,2018,37,8.52
中彰投,2018,38,10.04
北北基桃竹苗,2018,38,11.55
宜花東,2018,38,4.74
雲嘉南,2018,38,7.91
高屏,2018,38,7.81
中彰投,2018,39,8.17
北北基桃竹苗,2018,39,10.45
宜花東,2018,39,5.26
雲嘉南,2018,39,8.93
高屏,2018,39,8.57
中彰投,2018,40,11.65
北北基桃竹苗,2018,40,11.81
宜花東,2018,40,6.11
雲嘉南,2018,40,11.7
高屏,2018,40,10.02
中彰投,2018,41,12.55
北北基桃竹苗,2018,41,11.65
宜花東,2018,41,6.76
雲嘉南,2018,41,12.05
高屏,2018,41,10.55
中彰投,2018,42,13.08
北北基桃竹苗,2018,42,12.37
宜花東,2018,42,6.92
雲嘉南,2018,42,12.64
高屏,2018,42,11.05
中彰投,2018,43,13.08
北北基桃竹苗,2018,43,13.32
宜花東,2018,43,7.04
雲嘉南,2018,43,12.27
高屏,2018,43,11.1
中彰投,2018,44,14.28
北北基桃竹苗,2018,44,11.32
宜花東,2018,44,8.51
雲嘉南,2018,44,14.91
高屏,2018,44,15.82
中彰投,2018,45,15.68
北北基桃竹苗,2018,45,14.52
宜花東,2018,45,6.86
雲嘉南,2018,45,13.0
高屏,2018,45,11.91
中彰投,2018,46,15.95
北北基桃竹苗,2018,46,13.65
宜花東,2018,46,7.51
雲嘉南,2018,46,15.41
高屏,2018,46,13.13
中彰投,2018,47,14.86
北北基桃竹苗,2018,47,13.09
宜花東,2018,47,7.46
雲嘉南,2018,47,13.74
高屏,2018,47,13.81
中彰投,2018,48,16.01
北北基桃竹苗,2018,48,15.71
宜花東,2018,48,8.25
雲嘉南,2018,48,15.22
高屏,2018,48,14.54
中彰投,2018,49,14.78
北北基桃竹苗,2018,49,14.09
宜花東,2018,49,7.89
雲嘉南,2018,49,14.51
高屏,2018,49,14.93
中彰投,2018,50,14.64
北北基桃竹苗,2018,50,12.21
宜花東,2018,50,8.19
雲嘉南,2018,50,14.73
高屏,2018,50,16.09
中彰投,2018,51,17.72
北北基桃竹苗,2018,51,18.37
宜花東,2018,51,9.03
雲嘉南,2018,51,17.0
高屏,2018,51,16.12
中彰投,2018,52,12.14
北北基桃竹苗,2018,52,10.02
宜花東,2018,52,7.37
雲嘉南,2018,52,12.64
高屏,2018,52,14.62
中彰投,2019,1,16.07
北北基桃竹苗,2019,1,13.47
宜花東,2019,1,8.85
雲嘉南,2019,1,15.25
高屏,2019,1,16.6
中彰投,2019,2,16.55
北北基桃竹苗,2019,2,14.97
宜花東,2019,2,8.84
雲嘉南,2019,2,15.12
高屏,2019,2,15.87
中彰投,2019,3,15.04
北北基桃竹苗,2019,3,15.54
宜花東,2019,3,8.39
雲嘉南,2019,3,14.28
高屏,2019,3,14.96
中彰投,2019,4,16.25
北北基桃竹苗,2019,4,14.89
宜花東,2019,4,9.08
雲嘉南,2019,4,15.86
高屏,2019,4,16.38
中彰投,2019,5,17.41
北北基桃竹苗,2019,5,17.22
宜花東,2019,5,8.54
雲嘉南,2019,5,15.57
高屏,2019,5,14.8
中彰投,2019,6,10.9
北北基桃竹苗,2019,6,9.82
宜花東,2019,6,6.16
雲嘉南,2019,6,10.34
高屏,2019,6,10.41
中彰投,2019,7,14.6
北北基桃竹苗,2019,7,13.01
宜花東,2019,7,7.01
雲嘉南,2019,7,13.13
高屏,2019,7,12.04
中彰投,2019,8,15.59
北北基桃竹苗,2019,8,14.74
宜花東,2019,8,7.86
雲嘉南,2019,8,13.47
高屏,2019,8,11.19
中彰投,2019,9,15.18
北北基桃竹苗,2019,9,15.19
宜花東,2019,9,7.42
雲嘉南,2019,9,11.75
高屏,2019,9,11.32
中彰投,2019,10,16.51
北北基桃竹苗,2019,10,16.41
宜花東,2019,10,9.04
雲嘉南,2019,10,15.47
高屏,2019,10,13.57
中彰投,2019,11,16.41
北北基桃竹苗,2019,11,16.06
宜花東,2019,11,8.07
雲嘉南,2019,11,14.21
高屏,2019,11,12.92
中彰投,2019,12,14.66
北北基桃竹苗,2019,12,15.41
宜花東,2019,12,7.94
雲嘉南,2019,12,13.36
高屏,2019,12,12.68
中彰投,2019,13,12.29
北北基桃竹苗,2019,13,13.27
宜花東,2019,13,7.18
雲嘉南,2019,13,10.77
高屏,2019,13,10.52
中彰投,2019,14,12.2
北北基桃竹苗,2019,14,14.82
宜花東,2019,14,6.99
雲嘉南,2019,14,10.31
高屏,2019,14,10.05
中彰投,2019,15,11.44
北北基桃竹苗,2019,15,12.94
宜花東,2019,15,6.27
雲嘉南,2019,15,10.03
高屏,2019,15,9.47
中彰投,2019,16,13.18
北北基桃竹苗,2019,16,16.77
宜花東,2019,16,7.49
雲嘉南,2019,16,11.02
高屏,2019,16,10.62
中彰投,2019,17,9.45
北北基桃竹苗,2019,17,12.55
宜花東,2019,17,5.72
雲嘉南,2019,17,8.22
高屏,2019,17,7.8
中彰投,2019,18,11.96
北北基桃竹苗,2019,18,11.8
宜花東,2019,18,6.38
雲嘉南,2019,18,10.35
高屏,2019,18,9.14
中彰投,2019,19,13.43
北北基桃竹苗,2019,19,12.96
宜花東,2019,19,6.62
雲嘉南,2019,19,10.98
高屏,2019,19,10.25
中彰投,2019,20,8.0
北北基桃竹苗,2019,20,11.63
宜花東,2019,20,6.44
雲嘉南,2019,20,6.72
高屏,2019,20,6.64
中彰投,2019,21,12.79
北北基桃竹苗,2019,21,13.8
宜花東,2019,21,6.24
雲嘉南,2019,21,10.2
高屏,2019,21,8.57
中彰投,2019,22,9.2
北北基桃竹苗,2019,22,11.6
宜花東,2019,22,5.89
雲嘉南,2019,22,8.1
高屏,2019,22,7.0
中彰投,2019,23,7.49
北北基桃竹苗,2019,23,10.72
宜花東,2019,23,5.51
雲嘉南,2019,23,6.75
高屏,2019,23,6.42
中彰投,2019,24,10.3
北北基桃竹苗,2019,24,13.45
宜花東,2019,24,6.49
雲嘉南,2019,24,8.55
高屏,2019,24,7.3
中彰投,2019,25,7.36
北北基桃竹苗,2019,25,11.16
宜花東,2019,25,5.76
雲嘉南,2019,25,6.48
高屏,2019,25,6.39
中彰投,2019,26,7.18
北北基桃竹苗,2019,26,11.37
宜花東,2019,26,5.07
雲嘉南,2019,26,7.1
高屏,2019,26,6.88
中彰投,2019,27,5.88
北北基桃竹苗,2019,27,9.23
宜花東,2019,27,5.38
雲嘉南,2019,27,5.87
高屏,2019,27,6.65
中彰投,2019,28,5.67
北北基桃竹苗,2019,28,9.02
宜花東,2019,28,5.17
