region,year,week,value
北北基桃竹苗,2017,30,73.94
宜花東,2017,30,73.47
雲嘉南,2017,30,76.17
高屏,2017,30,78.7
中彰投,2017,31,80.62
北北基桃竹苗,2017,31,76.63
宜花東,2017,31,79.02
雲嘉南,2017,31,81.77
高屏,2017,31,84.78
中彰投,2017,32,74.57
北北基桃竹苗,2017,32,68.87
宜花東,2017,32,69.57
雲嘉南,2017,32,75.02
高屏,2017,32,77.81
中彰投,2017,33,71.51
北北基桃竹苗,2017,33,71.84
宜花東,2017,33,70.92
雲嘉南,2017,33,70.65
高屏,2017,33,73.73
中彰投,2017,34,77.74
北北基桃竹苗,2017,34,73.54
宜花東,2017,34,76.93
雲嘉南,2017,34,77.6
高屏,2017,34,78.77
中彰投,2017,35,77.07
北北基桃竹苗,2017,35,73.5
宜花東,2017,35,77.93
雲嘉南,2017,35,80.53
高屏,2017,35,81.38
中彰投,2017,36,78.6
北北基桃竹苗,2017,36,78.98
宜花東,2017,36,77.84
雲嘉南,2017,36,78.19
高屏,2017,36,78.91
中彰投,2017,37,71.23
北北基桃竹苗,2017,37,71.91
宜花東,2017,37,71.68
雲嘉南,2017,37,72.87
高屏,2017,37,75.24
中彰投,2017,38,69.72
北北基桃竹苗,2017,38,69.03
宜花東,2017,38,75.34
雲嘉南,2017,38,69.72
高屏,2017,38,74.51
中彰投,2017,39,73.96
北北基桃竹苗,2017,39,71.71
宜花東,2017,39,74.65
雲嘉南,2017,39,76.36
高屏,2017,39,77.62
中彰投,2017,40,74.89
北北基桃竹苗,2017,40,75.39
宜花東,2017,40,77.16
雲嘉南,2017,40,76.27
高屏,2017,40,78.54
中彰投,2017,41,75.06
北北基桃竹苗,2017,41,78.69
宜花東,2017,41,82.7
雲嘉南,2017,41,78.05
高屏,2017,41,81.65
中彰投,2017,42,80.99
北北基桃竹苗,2017,42,85.47
宜花東,2017,42,81.18
雲嘉南,2017,42,81.48
高屏,2017,42,81.59
中彰投,2017,43,67.49
北北基桃竹苗,2017,43,68.42
宜花東,2017,43,69.76
雲嘉南,2017,43,67.98
高屏,2017,43,70.08
中彰投,2017,44,72.04
