region,year,week,value
北北基桃竹苗,2018,10,33.82
宜花東,2018,10,32.81
雲嘉南,2018,10,31.02
高屏,2018,10,31.6
中彰投,2018,11,33.94
北北基桃竹苗,2018,11,30.71
宜花東,2018,11,33.4
雲嘉南,2018,11,37.93
高屏,2018,11,43.6
中彰投,2018,12,39.27
北北基桃竹苗,2018,12,39.35
宜花東,2018,12,37.08
雲嘉南,2018,12,40.88
高屏,2018,12,44.49
中彰投,2018,13,39.64
北北基桃竹苗,2018,13,36.01
宜花東,2018,13,32.99
雲嘉南,2018,13,41.47
高屏,2018,13,44.73
中彰投,2018,14,34.38
北北基桃竹苗,2018,14,36.33
宜花東,2018,14,32.81
雲嘉南,2018,14,36.97
高屏,2018,14,38.43
中彰投,2018,15,31.14
北北基桃竹苗,2018,15,30.15
宜花東,2018,15,27.77
雲嘉南,2018,15,30.16
高屏,2018,15,28.96
中彰投,2018,16,40.63
北北基桃竹苗,2018,16,42.97
宜花東,2018,16,36.23
雲嘉南,2018,16,43.65
高屏,2018,16,46.53
中彰投,2018,17,37.99
北北基桃竹苗,2018,17,40.8
宜花東,2018,17,36.41
雲嘉南,2018,17,40.67
高屏,2018,17,40.76
中彰投,2018,18,33.96
北北基桃竹苗,2018,18,35.48
宜花東,2018,18,29.49
雲嘉南,2018,18,34.72
高屏,2018,18,33.37
中彰投,2018,19,31.65
北北基桃竹苗,2018,19,37.41
宜花東,2018,19,29.45
雲嘉南,2018,19,31.59
高屏,2018,19,33.41
中彰投,2018,20,20.31
北北基桃竹苗,2018,20,23.89
宜花東,2018,20,18.61
雲嘉南,2018,20,17.55
高屏,2018,20,19.27
中彰投,2018,21,28.86
北北基桃竹苗,2018,21,32.04
宜花東,2018,21,27.49
雲嘉南,2018,21,26.43
高屏,2018,21,26.17
中彰投,2018,22,34.96
北北基桃竹苗,2018,22,37.18
宜花東,2018,22,31.24
雲嘉南,2018,22,32.52
高屏,2018,22,30.34
中彰投,2018,23,32.67
北北基桃竹苗,2018,23,25.56
宜花東,2018,23,20.19
雲嘉南,2018,23,32.24
高屏,2018,23,29.62
中彰投,2018,24,41.64
北北基桃竹苗,2018,24,42.27
宜花東,2018,24,38.14
雲嘉南,2018,24,40.38
高屏,2018,24,39.79
中彰投,2018,25,16.72
北北基桃竹苗,2018,25,18.49
宜花東,2018,25,16.6
雲嘉南,2018,25,17.37
高屏,2018,25,17.54
中彰投,2018,26,20.81
北北基桃竹苗,2018,26,24.34
宜花東,2018,26,18.01
雲嘉南,2018,26,18.71
高屏,2018,26,19.03
中彰投,2018,27,17.18
