region,year,week,value
雲嘉南,2018,49,17.5
高屏,2018,49,17.22
中彰投,2018,50,17.5
北北基桃竹苗,2018,50,16.82
宜花東,2018,50,10.54
雲嘉南,2018,50,17.34
高屏,2018,50,19.01
中彰投,2018,51,21.01
北北基桃竹苗,2018,51,24.89
宜花東,2018,51,11.49
雲嘉南,2018,51,19.61
高屏,2018,51,18.44
中彰投,2018,52,14.34
北北基桃竹苗,2018,52,13.72
宜花東,2018,52,9.38
雲嘉南,2018,52,14.53
高屏,2018,52,16.75
中彰投,2019,1,20.37
北北基桃竹苗,2019,1,18.82
宜花東,2019,1,11.69
雲嘉南,2019,1,18.32
高屏,2019,1,20.04
中彰投,2019,2,21.09
北北基桃竹苗,2019,2,21.2
宜花東,2019,2,11.64
雲嘉南,2019,2,18.27
高屏,2019,2,18.65
中彰投,2019,3,17.57
北北基桃竹苗,2019,3,21.12
宜花東,2019,3,10.42
雲嘉南,2019,3,16.08
高屏,2019,3,17.25
中彰投,2019,4,18.97
北北基桃竹苗,2019,4,19.41
宜花東,2019,4,11.21
雲嘉南,2019,4,18.14
高屏,2019,4,19.07
中彰投,2019,5,20.75
北北基桃竹苗,2019,5,23.63
宜花東,2019,5,10.93
雲嘉南,2019,5,18.06
高屏,2019,5,17.17
中彰投,2019,6,12.49
北北基桃竹苗,2019,6,12.66
宜花東,2019,6,7.67
雲嘉南,2019,6,11.88
高屏,2019,6,11.95
中彰投,2019,7,17.09
北北基桃竹苗,2019,7,16.91
宜花東,2019,7,9.0
雲嘉南,2019,7,15.11
高屏,2019,7,13.98
中彰投,2019,8,18.6
北北基桃竹苗,2019,8,19.85
宜花東,2019,8,9.84
雲嘉南,2019,8,15.9
高屏,2019,8,13.3
中彰投,2019,9,17.22
北北基桃竹苗,2019,9,19.27
宜花東,2019,9,9.37
雲嘉南,2019,9,13.47
高屏,2019,9,13.01
中彰投,2019,10,19.27
北北基桃竹苗,2019,10,21.03
宜花東,2019,10,11.06
雲嘉南,2019,10,17.86
高屏,2019,10,15.98
中彰投,2019,11,18.78
北北基桃竹苗,2019,11,20.18
宜花東,2019,11,9.78
雲嘉南,2019,11,16.26
高屏,2019,11,14.75
中彰投,2019,12,17.85
北北基桃竹苗,2019,12,20.39
宜花東,2019,12,10.14
雲嘉南,2019,12,16.37
高屏,2019,12,15.14
中彰投,2019,13,14.05
北北基桃竹苗,2019,13,16.9
宜花東,2019,13,8.78
雲嘉南,2019,13,12.46
高屏,2019,13,12.25
中彰投,2019,14,14.35
北北基桃竹苗,2019,14,19.39
宜花東,2019,14,8.73
雲嘉南,2019,14,11.95
高屏,2019,14,11.44
