region,year,week,value
雲嘉南,2019,2,3.09
高屏,2019,2,2.78
中彰投,2019,3,2.52
北北基桃竹苗,2019,3,5.61
宜花東,2019,3,1.94
雲嘉南,2019,3,1.91
高屏,2019,3,2.26
中彰投,2019,4,2.76
北北基桃竹苗,2019,4,4.52
宜花東,2019,4,2.12
雲嘉南,2019,4,2.31
高屏,2019,4,2.66
中彰投,2019,5,3.32
北北基桃竹苗,2019,5,6.45
宜花東,2019,5,2.39
雲嘉南,2019,5,2.6
高屏,2019,5,2.41
中彰投,2019,6,1.63
北北基桃竹苗,2019,6,2.87
宜花東,2019,6,1.45
雲嘉南,2019,6,1.48
高屏,2019,6,1.54
中彰投,2019,7,2.63
北北基桃竹苗,2019,7,3.9
宜花東,2019,7,1.98
雲嘉南,2019,7,1.98
高屏,2019,7,1.97
中彰投,2019,8,3.02
北北基桃竹苗,2019,8,5.09
宜花東,2019,8,1.98
雲嘉南,2019,8,2.41
高屏,2019,8,2.12
中彰投,2019,9,1.96
北北基桃竹苗,2019,9,4.09
宜花東,2019,9,2.0
雲嘉南,2019,9,1.72
高屏,2019,9,1.79
中彰投,2019,10,2.76
北北基桃竹苗,2019,10,4.71
宜花東,2019,10,2.02
雲嘉南,2019,10,2.42
高屏,2019,10,2.36
中彰投,2019,11,2.33
北北基桃竹苗,2019,11,4.11
宜花東,2019,11,1.63
雲嘉南,2019,11,2.08
高屏,2019,11,1.87
中彰投,2019,12,3.23
北北基桃竹苗,2019,12,4.95
宜花東,2019,12,2.15
雲嘉南,2019,12,3.07
高屏,2019,12,2.47
中彰投,2019,13,1.78
北北基桃竹苗,2019,13,3.66
宜花東,2019,13,1.53
雲嘉南,2019,13,1.76
高屏,2019,13,1.83
中彰投,2019,14,2.11
北北基桃竹苗,2019,14,4.56
宜花東,2019,14,1.69
雲嘉南,2019,14,1.61
高屏,2019,14,1.28
中彰投,2019,15,1.79
北北基桃竹苗,2019,15,3.85
宜花東,2019,15,1.56
雲嘉南,2019,15,1.89
高屏,2019,15,1.98
中彰投,2019,16,2.09
北北基桃竹苗,2019,16,4.36
宜花東,2019,16,1.75
雲嘉南,2019,16,1.63
高屏,2019,16,1.82
中彰投,2019,17,1.89
北北基桃竹苗,2019,17,3.97
宜花東,2019,17,1.87
雲嘉南,2019,17,1.93
高屏,2019,17,2.09
中彰投,2019,18,1.93
北北基桃竹苗,2019,18,3.08
宜花東,2019,18,1.36
雲嘉南,2019,18,1.67
高屏,2019,18,1.45
中彰投,2019,19,2.04
北北基桃竹苗,2019,19,3.37
宜花東,2019,19,1.91
雲嘉南,2019,19,1.83
高屏,2019,19,1.74
中彰投,2019,20,2.13
北北基桃竹苗,2019,20,5.32
宜花東,2019,20,2.59
雲嘉南,2019,20,2.1
高屏,2019,20,1.97
中彰投,2019,21,1.81
北北基桃竹苗,2019,21,3.63
宜花東,2019,21,1.63
雲嘉南,2019,21,1.53
高屏,2019,21,1.27
中彰投,2019,22,1.91
北北基桃竹苗,2019,22,4.32
宜花東,2019,22,2.01
雲嘉南,2019,22,2.02
高屏,2019,22,1.9
中彰投,2019,23,2.5
北北基桃竹苗,2019,23,6.48
宜花東,2019,23,2.74
雲嘉南,2019,23,2.59
高屏,2019,23,2.58
中彰投,2019,24,2.12
北北基桃竹苗,2019,24,4.38
宜花東,2019,24,2.18
雲嘉南,2019,24,1.92
高屏,2019,24,1.96
中彰投,2019,25,2.23
北北基桃竹苗,2019,25,4.48
宜花東,2019,25,2.16
雲嘉南,2019,25,2.3
高屏,2019,25,2.3
中彰投,2019,26,2.12
北北基桃竹苗,2019,26,4.73
