region,year,week,value
高屏,2018,48,21.18
中彰投,2018,49,16.22
北北基桃竹苗,2018,49,17.81
宜花東,2018,49,13.06
雲嘉南,2018,49,21.32
高屏,2018,49,22.52
中彰投,2018,50,16.14
北北基桃竹苗,2018,50,14.78
宜花東,2018,50,10.69
雲嘉南,2018,50,20.92
高屏,2018,50,21.06
中彰投,2018,51,20.04
北北基桃竹苗,2018,51,20.85
宜花東,2018,51,12.92
雲嘉南,2018,51,21.0
高屏,2018,51,20.78
中彰投,2018,52,14.44
北北基桃竹苗,2018,52,13.31
宜花東,2018,52,11.85
雲嘉南,2018,52,16.84
高屏,2018,52,18.55
中彰投,2019,1,16.12
北北基桃竹苗,2019,1,14.67
宜花東,2019,1,10.28
雲嘉南,2019,1,19.44
高屏,2019,1,18.83
中彰投,2019,2,16.1
北北基桃竹苗,2019,2,15.26
宜花東,2019,2,10.8
雲嘉南,2019,2,19.62
高屏,2019,2,20.06
中彰投,2019,3,15.84
北北基桃竹苗,2019,3,15.17
宜花東,2019,3,9.78
雲嘉南,2019,3,16.43
高屏,2019,3,16.91
中彰投,2019,4,17.46
北北基桃竹苗,2019,4,16.74
宜花東,2019,4,12.13
雲嘉南,2019,4,21.35
高屏,2019,4,17.81
中彰投,2019,5,16.75
北北基桃竹苗,2019,5,17.02
宜花東,2019,5,13.07
雲嘉南,2019,5,20.76
高屏,2019,5,17.99
中彰投,2019,6,14.94
北北基桃竹苗,2019,6,12.41
宜花東,2019,6,10.6
雲嘉南,2019,6,14.64
高屏,2019,6,15.85
中彰投,2019,7,16.28
北北基桃竹苗,2019,7,14.09
宜花東,2019,7,9.94
雲嘉南,2019,7,19.88
高屏,2019,7,16.61
中彰投,2019,8,15.59
北北基桃竹苗,2019,8,14.91
宜花東,2019,8,11.91
雲嘉南,2019,8,17.16
高屏,2019,8,14.74
中彰投,2019,9,16.7
北北基桃竹苗,2019,9,14.76
宜花東,2019,9,11.66
雲嘉南,2019,9,16.34
高屏,2019,9,16.75
中彰投,2019,10,14.96
北北基桃竹苗,2019,10,13.88
宜花東,2019,10,13.26
雲嘉南,2019,10,15.51
高屏,2019,10,14.96
中彰投,2019,11,18.38
北北基桃竹苗,2019,11,15.23
宜花東,2019,11,12.69
雲嘉南,2019,11,20.71
高屏,2019,11,17.41
中彰投,2019,12,16.85
北北基桃竹苗,2019,12,15.65
宜花東,2019,12,12.18
雲嘉南,2019,12,19.47
高屏,2019,12,15.89
中彰投,2019,13,15.61
北北基桃竹苗,2019,13,15.39
宜花東,2019,13,10.33
雲嘉南,2019,13,20.27
高屏,2019,13,16.85
中彰投,2019,14,15.93
北北基桃竹苗,2019,14,15.84
宜花東,2019,14,10.84
雲嘉南,2019,14,16.03
高屏,2019,14,16.35
中彰投,2019,15,15.95
北北基桃竹苗,2019,15,15.39
宜花東,2019,15,10.5
雲嘉南,2019,15,19.84
高屏,2019,15,17.61
中彰投,2019,16,15.87
北北基桃竹苗,2019,16,18.49
宜花東,2019,16,11.75
雲嘉南,2019,16,14.55
高屏,2019,16,16.43
中彰投,2019,17,16.68
北北基桃竹苗,2019,17,20.22
宜花東,2019,17,13.56
雲嘉南,2019,17,14.6
高屏,2019,17,14.96
中彰投,2019,18,13.85
北北基桃竹苗,2019,18,13.63
宜花東,2019,18,10.92
雲嘉南,2019,18,14.37
高屏,2019,18,13.78
中彰投,2019,19,17.27
北北基桃竹苗,2019,19,15.88
宜花東,2019,19,10.52
雲嘉南,2019,19,17.76
高屏,2019,19,15.74
中彰投,2019,20,14.17
北北基桃竹苗,2019,20,16.05
宜花東,2019,20,11.46
雲嘉南,2019,20,14.0
高屏,2019,20,14.32
中彰投,2019,21,18.19
北北基桃竹苗,2019,21,15.76
宜花東,2019,21,11.64
雲嘉南,2019,21,21.15
高屏,2019,21,16.51
中彰投,2019,22,16.7
北北基桃竹苗,2019,22,15.68
宜花東,2019,22,9.76
雲嘉南,2019,22,14.84
高屏,2019,22,14.18
中彰投,2019,23,14.75
北北基桃竹苗,2019,23,16.09
宜花東,2019,23,10.1
雲嘉南,2019,23,14.0
高屏,2019,23,15.3
中彰投,2019,24,15.03
北北基桃竹苗,2019,24,15.23
宜花東,2019,24,9.96
雲嘉南,2019,24,14.14
高屏,2019,24,14.52
中彰投,2019,25,14.59
北北基桃竹苗,2019,25,15.56
宜花東,2019,25,11.81
雲嘉南,2019,25,13.33
高屏,2019,25,14.78
中彰投,2019,26,14.21
北北基桃竹苗,2019,26,15.44
宜花東,2019,26,9.52
雲嘉南,2019,26,13.4
高屏,2019,26,14.96
