region,year,week,value
雲嘉南,2018,23,55.65
高屏,2018,23,51.67
中彰投,2018,24,74.57
北北基桃竹苗,2018,24,85.11
宜花東,2018,24,41.12
雲嘉南,2018,24,63.37
高屏,2018,24,53.11
中彰投,2018,25,50.43
北北基桃竹苗,2018,25,74.37
宜花東,2018,25,39.78
雲嘉南,2018,25,48.74
高屏,2018,25,51.35
中彰投,2018,26,56.73
北北基桃竹苗,2018,26,79.35
宜花東,2018,26,35.64
雲嘉南,2018,26,49.2
高屏,2018,26,47.32
中彰投,2018,27,51.85
北北基桃竹苗,2018,27,64.68
宜花東,2018,27,47.45
雲嘉南,2018,27,48.72
高屏,2018,27,54.84
中彰投,2018,28,57.91
北北基桃竹苗,2018,28,53.02
宜花東,2018,28,30.19
雲嘉南,2018,28,52.27
高屏,2018,28,50.48
中彰投,2018,29,59.9
北北基桃竹苗,2018,29,51.69
宜花東,2018,29,28.84
雲嘉南,2018,29,46.33
高屏,2018,29,46.15
中彰投,2018,30,55.18
北北基桃竹苗,2018,30,82.92
宜花東,2018,30,36.56
雲嘉南,2018,30,48.86
高屏,2018,30,49.92
中彰投,2018,31,48.9
北北基桃竹苗,2018,31,81.16
宜花東,2018,31,38.48
雲嘉南,2018,31,41.54
高屏,2018,31,46.57
中彰投,2018,32,55.79
北北基桃竹苗,2018,32,76.45
宜花東,2018,32,35.25
雲嘉南,2018,32,45.19
高屏,2018,32,45.67
中彰投,2018,33,54.3
北北基桃竹苗,2018,33,83.63
宜花東,2018,33,40.17
雲嘉南,2018,33,49.43
高屏,2018,33,52.41
中彰投,2018,34,55.77
北北基桃竹苗,2018,34,80.89
宜花東,2018,34,38.31
雲嘉南,2018,34,48.82
高屏,2018,34,48.1
中彰投,2018,35,54.51
北北基桃竹苗,2018,35,92.39
宜花東,2018,35,36.65
雲嘉南,2018,35,48.04
高屏,2018,35,47.82
中彰投,2018,36,56.78
北北基桃竹苗,2018,36,85.29
宜花東,2018,36,36.18
雲嘉南,2018,36,50.05
高屏,2018,36,48.46
中彰投,2018,37,79.31
北北基桃竹苗,2018,37,65.71
宜花東,2018,37,33.4
雲嘉南,2018,37,68.09
高屏,2018,37,59.65
中彰投,2018,38,70.25
北北基桃竹苗,2018,38,80.83
宜花東,2018,38,33.2
雲嘉南,2018,38,55.4
高屏,2018,38,54.64
中彰投,2018,39,57.22
北北基桃竹苗,2018,39,73.16
宜花東,2018,39,36.83
雲嘉南,2018,39,62.5
高屏,2018,39,59.99
中彰投,2018,40,81.55
北北基桃竹苗,2018,40,82.7
宜花東,2018,40,42.79
雲嘉南,2018,40,81.92
高屏,2018,40,70.12
中彰投,2018,41,87.86
北北基桃竹苗,2018,41,81.58
宜花東,2018,41,47.3
雲嘉南,2018,41,84.38
高屏,2018,41,73.83
中彰投,2018,42,91.57
北北基桃竹苗,2018,42,86.57
宜花東,2018,42,48.46
雲嘉南,2018,42,88.51
高屏,2018,42,77.34
中彰投,2018,43,91.57
北北基桃竹苗,2018,43,93.21
宜花東,2018,43,49.29
雲嘉南,2018,43,85.88
高屏,2018,43,77.68
中彰投,2018,44,99.99
北北基桃竹苗,2018,44,79.24
宜花東,2018,44,59.57
雲嘉南,2018,44,104.34
高屏,2018,44,110.72
中彰投,2018,45,109.78
北北基桃竹苗,2018,45,101.65
宜花東,2018,45,48.04
雲嘉南,2018,45,91.03
高屏,2018,45,83.38
中彰投,2018,46,111.66
北北基桃竹苗,2018,46,95.58
宜花東,2018,46,52.57
雲嘉南,2018,46,107.86
高屏,2018,46,91.9
中彰投,2018,47,104.01
北北基桃竹苗,2018,47,91.66
宜花東,2018,47,52.21
雲嘉南,2018,47,96.17
高屏,2018,47,96.66
中彰投,2018,48,112.08
北北基桃竹苗,2018,48,110.0
宜花東,2018,48,57.75
雲嘉南,2018,48,106.51
高屏,2018,48,101.79
中彰投,2018,49,103.49
北北基桃竹苗,2018,49,98.63
宜花東,2018,49,55.23
雲嘉南,2018,49,101.58
高屏,2018,49,104.54
中彰投,2018,50,102.49
北北基桃竹苗,2018,50,85.48
宜花東,2018,50,57.31
雲嘉南,2018,50,103.09
高屏,2018,50,112.64
中彰投,2018,51,124.03
北北基桃竹苗,2018,51,128.57
宜花東,2018,51,63.19
雲嘉南,2018,51,118.97
高屏,2018,51,112.84
中彰投,2018,52,85.01
北北基桃竹苗,2018,52,70.15
宜花東,2018,52,51.59
雲嘉南,2018,52,88.49
高屏,2018,52,102.31
中彰投,2019,1,112.52
北北基桃竹苗,2019,1,94.28
宜花東,2019,1,61.94
雲嘉南,2019,1,106.76
高屏,2019,1,116.21
中彰投,2019,2,115.86
北北基桃竹苗,2019,2,104.78
宜花東,2019,2,61.87
雲嘉南,2019,2,105.86
高屏,2019,2,111.12
中彰投,2019,3,105.25
北北基桃竹苗,2019,3,108.75
宜花東,2019,3,58.76
雲嘉南,2019,3,99.99
高屏,2019,3,104.7
中彰投,2019,4,113.76
北北基桃竹苗,2019,4,104.22
宜花東,2019,4,63.56
雲嘉南,2019,4,111.04
高屏,2019,4,114.69
中彰投,2019,5,121.85
北北基桃竹苗,2019,5,120.57
宜花東,2019,5,59.79
雲嘉南,2019,5,109.0
高屏,2019,5,103.62
中彰投,2019,6,76.29
北北基桃竹苗,2019,6,68.76
宜花東,2019,6,43.13
雲嘉南,2019,6,72.38
高屏,2019,6,72.85
中彰投,2019,7,102.19
北北基桃竹苗,2019,7,91.1
宜花東,2019,7,49.1
雲嘉南,2019,7,91.89
高屏,2019,7,84.26
中彰投,2019,8,109.15
北北基桃竹苗,2019,8,103.21
宜花東,2019,8,55.01
雲嘉南,2019,8,94.32
高屏,2019,8,78.34
中彰投,2019,9,106.24
北北基桃竹苗,2019,9,106.35
宜花東,2019,9,51.91
雲嘉南,2019,9,82.26
高屏,2019,9,79.21
中彰投,2019,10,115.54
北北基桃竹苗,2019,10,114.87
宜花東,2019,10,63.25
雲嘉南,2019,10,108.29
高屏,2019,10,94.97
中彰投,2019,11,114.85
北北基桃竹苗,2019,11,112.43
宜花東,2019,11,56.52
雲嘉南,2019,11,99.44
高屏,2019,11,90.46
中彰投,2019,12,102.61
北北基桃竹苗,2019,12,107.87
宜花東,2019,12,55.58
雲嘉南,2019,12,93.54
高屏,2019,12,88.73
中彰投,2019,13,86.01
北北基桃竹苗,2019,13,92.9
宜花東,2019,13,50.23
雲嘉南,2019,13,75.38
高屏,2019,13,73.61
中彰投,2019,14,85.4
北北基桃竹苗,2019,14,103.77
宜花東,2019,14,48.92
雲嘉南,2019,14,72.17
高屏,2019,14,70.34
中彰投,2019,15,80.06
北北基桃竹苗,2019,15,90.55
宜花東,2019,15,43.92
雲嘉南,2019,15,70.21
高屏,2019,15,66.31
中彰投,2019,16,92.26
北北基桃竹苗,2019,16,117.41
宜花東,2019,16,52.4
雲嘉南,2019,16,77.11
高屏,2019,16,74.31
中彰投,2019,17,66.14
北北基桃竹苗,2019,17,87.83
宜花東,2019,17,40.01
雲嘉南,2019,17,57.51
高屏,2019,17,54.6
中彰投,2019,18,83.69
北北基桃竹苗,2019,18,82.58
宜花東,2019,18,44.69
雲嘉南,2019,18,72.48
高屏,2019,18,64.0
中彰投,2019,19,94.0
北北基桃竹苗,2019,19,90.75
宜花東,2019,19,46.36
雲嘉南,2019,19,76.83
